69.1458672	65.15328053	65.09398819	64.09776737	61.40382762	60.68456367
67.69138393	63.74245633	63.72036749	62.78520206	60.14071712	59.459522
66.23614842	62.33101469	62.34636439	61.47297169	58.87903789	58.23654578
64.78019537	60.91904465	60.97211865	60.16130319	57.61910414	57.01600249
63.32355803	59.50663684	59.59777459	58.85043377	56.36124764	55.79828065
61.86626833	58.09388415	58.22348207	57.54061257	55.1058201	54.58379242
60.40835694	56.68088228	56.84939758	56.23210249	53.85319583	53.37297654
58.94985343	55.26773051	55.47568546	54.9251822	52.60377464	52.16630157
57.49078631	53.85453246	54.10251926	53.62014844	51.3579852	50.96426951
56.03118316	52.44139703	52.73008333	52.3173186	50.11628872	49.76741983
54.57107071	51.02843938	51.3585746	51.01703363	48.87918315	48.57633394
53.11047493	49.61578218	49.98820457	49.71966137	47.64720788	47.3916402
51.64942113	48.2035569	48.61920171	48.4256003	46.42094911	46.21401954
50.18793405	46.79190544	47.25181414	47.13528388	45.2010458	45.04421171
48.72603796	45.38098203	45.88631281	45.84918551	43.98819658	43.88302225
47.26375678	43.97095535	44.52299519	44.56782419	42.78316745	42.73133028
45.80111414	42.56201121	43.16218962	43.29177112	41.58680056	41.59009718
44.33813357	41.15435564	41.80426043	42.02165727	40.40002417	40.46037628
42.8748386	39.74821865	40.44961401	40.7581822	39.22386391	39.34332349
41.41125292	38.34385873	39.0987061	39.5021242	38.05945552	38.2402091
39.94740055	36.94156844	37.75205038	38.25435222	36.90805923	37.15243072
38.48330606	35.5416811	36.41022903	37.01583964	35.77107591	36.08152731
37.01899479	34.14457922	35.07390521	35.78768033	34.65006515	35.02919429
35.55449321	32.75070486	33.74383851	34.57110742	33.5467653	33.99729959
34.08982919	31.36057265	32.42090357	33.36751508	32.46311552	32.98790027
32.62503257	29.97478629	31.10611302	32.17848386	31.40127973	32.00325945
31.16013561	28.59405945	29.80064576	31.00581002	30.36367207	31.04586274
29.69517382	27.21924279	28.50588177	29.85153939	29.35298335	30.11843322
28.23018687	25.8513588	27.22344549	28.71800605	28.37220749	29.22394387
26.76521987	24.49164752	25.95525966	27.60787616	27.42466638	28.36562549
25.30032501	23.14162692	24.70361251	26.52419679	26.51403098	27.54696805
23.83556391	21.80317338	23.47124148	25.47044902	25.64433555	26.77171289
22.37101078	20.4786301	22.26143741	24.45060397	24.81998092	26.04383246
20.90675693	19.17095433	21.0781734	23.46917848	24.04572162	25.36749465
19.44291732	17.88391904	19.92626244	22.53128585	23.32663099	24.74700812
17.97964028	16.62239038	18.81154662	21.64267364	22.66803753	24.1867464
16.51712233	15.39271019	17.74111682	20.80973779	22.07542677	23.69104927
15.05563166	14.2032202	16.72355366	20.03949794	21.55430419	23.26410247
13.59554653	13.06496694	15.7691649	19.33951595	21.11001883	22.90979945
12.13742136	11.9926098	14.89016812	18.71773793	20.74755279	22.63159256
10.68210619	11.00548532	14.10072855	18.18224304	20.47128882	22.4323441
9.230978058	10.12859609	13.41671618	17.74089211	20.28477599	22.31419059
7.78642688	9.392911206	12.85501524	17.40088708	20.19051878	22.27843389
6.35299036	8.833815797	12.43224997	17.16827767	20.18981664	22.32547175
4.940403956	8.486309086	12.16294126	17.0474783	20.28267685	22.45477604
3.57353338	8.376778458	12.05739012	17.04087461	20.46781398	22.66492149
2.334179876	8.514413529	12.11987891	17.14859628	20.74273598	22.95366129
1.562848147	8.887727922	12.3478492	17.36850428	21.10390384	23.31804046
1.937125059	9.468866131	12.73239786	17.69639544	21.54694207	23.75453437
3.062379525	10.2224158	13.25988243	18.12638047	22.06687294	24.25919835
4.395385345	11.11332397	13.91402127	18.65136117	22.65834897	24.82781564
5.794466043	12.11127394	14.67784848	19.26352617	23.31586391	25.4560335
7.221285902	13.19194871	15.53514474	19.95479984	24.03392959	26.13948063
8.662113909	14.33660298	16.47126805	20.71720487	24.80721346	26.87386261
10.11092769	15.53104363	17.47349526	21.54312472	25.63063726	27.65503475
11.56468974	16.76457642	18.53104136	22.42547145	26.49944101	28.47905392
13.02170547	18.02912089	19.63490359	23.35777498	27.40921826	29.34221187
14.48095474	19.31852786	20.77763174	24.33421314	28.35592916	30.24105353
15.94178548	20.62807354	21.95308494	25.34960123	29.33589734	31.17238341
17.40376013	21.95409078	23.1562051	26.39935616	30.34579582	32.13326311
18.86657289	23.29370161	24.38281953	27.47944684	31.38262593	33.12100266
20.33000238	24.6446228	25.62947539	28.58633866	32.44369249	34.13314766
21.79388334	26.00502376	26.89330378	29.71693734	33.52657736	35.16746401
23.25808894	27.37342183	28.17190963	30.8685354	34.629113	36.22192133
24.72251932	28.74860442	29.46328312	32.03876277	35.74935694	37.29467607
26.18709401	30.12957058	30.76572858	33.22554239	36.88556784	38.38405492
27.6517467	31.5154867	32.07780746	34.42705088	38.03618339	39.48853888
29.11642159	32.90565266	33.39829258	35.64168425	39.19980026	40.60674826
30.58107082	34.29947565	34.72613123	36.86802799	40.37515596	41.73742885
32.0456525	35.69644978	36.06041535	38.10483133	41.5611127	42.87943909
33.5101294	37.0961401	37.40035742	39.35098505	42.75664295	44.03173847
34.97446778	38.49816986	38.74527068	40.60550241	43.9608167	45.19337699
36.43863667	39.90221041	40.09455308	41.86750281	45.17279016	46.36348562
37.90260719	41.30797302	41.44767397	43.13619773	46.39179581	47.5412678
39.36635205	42.71520229	42.80416319	44.41087867	47.61713358	48.7259917
40.82984518	44.12367073	44.16360194	45.69090673	48.84816312	49.91698339
42.2930614	45.53317433	45.52561519	46.97570375	50.08429695	51.11362066
43.75597612	46.94352889	46.88986537	48.2647445	51.32499441	52.31532749
45.21856516	48.35456698	48.25604697	49.55755007	52.56975633	53.52156915
46.68080455	49.76613534	49.62388201	50.85368205	53.8181203	54.73184773
48.14267034	51.17809279	50.99311622	52.15273751	55.06965649	55.94569825
49.60413851	52.5903083	52.36351571	53.45434461	56.32396392	57.16268499
51.06518479	54.00265952	53.73486417	54.75815877	57.58066715	58.38239842
52.52578455	55.41503137	55.10696043	56.06385927	58.83941332	59.60445218
53.98591273	56.8273149	56.47961636	57.37114635	60.0998695	60.8284806
55.4455437	58.2394063	57.85265499	58.67973854	61.36172032	62.05413626
56.90465118	59.65120594	59.22590894	59.98937037	62.62466587	63.2810879
58.36320813	61.06261767	60.59921895	61.29979029	63.88841968	64.50901844
59.82118667	62.47354803	61.97243268	62.61075885	65.15270705	65.73762324
61.27855799	63.88390568	63.34540354	63.92204701	66.41726342	66.96660846
62.73529223	65.29360082	64.71798969	65.23343466	67.68183291	68.19568955
64.19135841	66.70254461	66.09005313	66.54470928	68.94616701	69.42458989
65.64672431	68.11064874	67.46145886	67.85566468	70.21002327	70.6530395
67.10135638	69.51782495	68.83207413	69.16609987	71.47316425	71.88077385
68.55521964	70.92398461	70.20176771	70.47581803	72.73535636	73.10753273
70.00827751	72.32903828	71.57040923	71.78462551	73.99636889	74.33305921
71.46049177	73.73289534	72.93786857	73.09233095	75.25597306	75.55709866
72.91182237	75.13546358	74.30401525	74.39874439	76.51394109	76.77939777
74.36222731	76.53664883	75.66871786	75.70367647	77.77004538	77.99970363
75.81166252	77.93635456	77.03184349	77.00693766	79.02405759	79.21776293
77.26008166	79.3344815	78.3932572	78.30833748	80.27574792	80.43332102
78.70743596	80.73092726	79.7528215	79.6076838	81.52488424	81.64612114
80.15367409	82.12558589	81.11039576	80.9047821	82.77123135	82.85590361
81.59874188	83.51834751	82.46583569	82.19943474	84.0145502	84.06240498
83.04258217	84.90909784	83.81899283	83.49144032	85.25459711	85.26535731
84.48513458	86.29771777	85.16971392	84.78059291	86.49112299	86.46448731
85.92633521	87.68408287	86.51784035	86.06668137	87.7238726	87.65951562
87.36611642	89.06806289	87.8632076	87.34948862	88.9525837	88.85015594
88.80440653	90.44952124	89.20564455	88.62879089	90.17698633	90.0361143
90.24112947	91.8283144	90.54497286	89.90435698	91.39680189	91.21708817
91.67620447	93.20429131	91.88100629	91.17594746	92.61174241	92.39276572
93.10954563	94.57729276	93.21354995	92.44331389	93.8215096	93.56282488
94.54106157	95.94715064	94.54239956	93.70619793	95.02579399	94.72693257
95.9706549	97.31368721	95.86734062	94.96433053	96.22427404	95.88474375
97.39822179	98.67671427	97.18814754	96.21743093	97.41661515	97.03590055
98.82365135	100.0360323	98.50458272	97.46520578	98.60246868	98.18003135
100.2468251	101.3914294	99.81639554	98.70734808	99.78147094	99.31674979
101.6676162	102.7426806	101.1233213	99.94353614	100.9532421	100.4456539
103.0858888	104.0895461	102.4250802	101.1734324	102.1173852	101.5663248
104.5014973	105.4317707	103.7213759	102.3966825	103.2734848	102.6783263
105.9142853	106.7690822	105.0118943	103.6129135	104.421106	103.7812032
107.3240847	108.1011896	106.2963022	104.8217334	105.559793	104.8744804
108.7307145	109.4277823	107.5742458	106.0227287	106.6890683	105.9576623
110.1339797	110.7485275	108.8453487	107.2154642	107.8084307	107.030231
111.5336701	112.063069	110.1092109	108.3994802	108.9173546	108.0916458
112.9295582	113.3710247	111.3654059	109.5742919	110.0152882	109.1413418
114.3213984	114.6719846	112.6134796	110.7393874	111.1016526	110.178729
115.7089244	115.9655083	113.8529476	111.8942255	112.1758399	111.203191
117.0918473	117.2511222	115.083293	113.0382348	113.2372121	112.2140844
118.4698536	118.5283166	116.3039639	114.170811	114.2850997	113.2107376
119.8426021	119.7965427	117.5143705	115.2913153	115.3188005	114.1924499
121.2097214	121.0552088	118.7138829	116.3990725	116.3375778	115.1584909
122.5708064	122.303677	119.9018272	117.4933689	117.3406599	116.1080997
123.9254144	123.5412587	121.0774832	118.5734501	118.3272386	117.0404845
125.2730616	124.7672102	122.2400801	119.6385192	119.296468	117.9548221
126.6132177	125.9807283	123.3887939	120.6877348	120.2474646	118.8502582
127.9453012	127.1809448	124.5227432	121.720209	121.1793055	119.7259069
129.2686733	128.3669213	125.6409853	122.7350055	122.0910294	120.5808518
130.5826312	129.537643	126.7425131	123.7311383	122.9816355	121.4141465
131.8864007	130.692013	127.8262504	124.70757	123.8500851	122.2248155
133.1791281	131.8288457	128.8910485	125.6632109	124.6953013	123.0118565
134.4598701	132.9468602	129.9356828	126.5969181	125.5161713	123.7742417
135.7275838	134.0446734	130.9588488	127.5074956	126.3115483	124.5109211
136.9811149	135.1207938	131.9591594	128.3936941	127.0802537	125.2208252
138.2191841	136.1736142	132.9351426	129.2542128	127.8210812	125.9028692
139.4403731	137.2014067	133.8852396	130.0877006	128.5328005	126.555957
140.6431078	138.2023163	134.8078038	130.8927593	129.2141628	127.1789869
141.8256417	139.1743579	135.7011018	131.6679473	129.8639067	127.770857
142.9860361	140.115413	136.5633155	132.4117852	130.4807651	128.3304719
144.1221405	141.0232296	137.3925456	133.1227616	131.0634734	128.8567495
145.2315715	141.8954249	138.1868182	133.7993415	131.610778	129.3486292
146.3116915	142.7294912	138.9440934	134.4399757	132.1214464	129.8050797
147.3595885	143.5228066	139.6622771	135.0431117	132.5942776	130.2251079
148.3720575	144.2726502	140.3392361	135.6072062	133.0281132	130.6077675
149.3455861	144.9762242	140.9728159	136.1307395	133.4218492	130.9521688
150.276346	145.6306817	141.5608631	136.6122306	133.7744481	131.2574871
151.1601944	146.2331617	142.1012502	137.050254	134.0849505	131.5229716
151.992688	146.7808316	142.5919048	137.443457	134.3524874	131.7479545
152.769115	147.2709358	143.0308401	137.7905776	134.5762907	131.931858
153.4845484	147.7008503	143.4161889	138.0904626	134.7557042	132.0742021
154.1339256	148.0681406	143.7462375	138.3420847	134.8901924	132.1746099
154.7121561	148.3706225	144.0194597	138.5445591	134.9793482	132.2328128
